timestamp,leito_temp_average,esp_comb_ff_b_saida_temp,fornalha_leito_temp_10_12,fornalha_leito_temp_13_15,fornalha_leito_temp_16_18,fornalha_leito_temp_1_3,fornalha_leito_temp_4_6,fornalha_leito_temp_7_9,temp_vapor_reaquec_1,lms_pdr_bin_flud_air_htr_temp,miain_vapor_temp,t_bfbp_b_entrada_temp,temp_no_6_hp_heater_feed_wtr,temp_no_7_hp_heater_feed_wtr,temp_no_8_hp_heater_feed_wtr,temp_gas_in_econ_lado_a_saida,temp_gas_in_econ_lado_b_saida,temp_hot_pri_air_in_preaq_ar_saida,temp_ar_flu_ap_vent_saida_head_pipe,temp_1_fornalha_a_inner,temp_1_fornalha_b_inner,temp_3_fornalha_a_inner,temp_3_fornalha_b_inner,temp_3_lph_saida_wtr,temp_4_lph_saida_wtr,temp_cnd_bomba_saida_header,temp_cnd_agua_desaerador_entrada,temp_fornalha_a_saida,temp_fornalha_b_saida,temp_gas_in_preaq_ar_saida,temp_gas_in_ltr_lado_a_entrada,temp_gas_in_ltr_lado_a_saida,temp_gas_in_ltr_lado_b_entrada,temp_gas_in_ltr_lado_b_saida,temp_ar_flu_ap_vent_a_saida,temp_ar_flu_ap_vent_b_saida,temp_ar_flu_ap_vent_c_saida,temp_cyclone_a_entrada,temp_cyclone_b_entrada,temp_cyclone_c_entrada,differential_pressao_fornalha_a,differential_pressao_fornalha_b,esp_comb_ff_a_entrada_pressao_1,esp_comb_ff_a_entrada_pressao_2,esp_comb_ff_b_entrada_pressao_1,esp_comb_ff_b_entrada_pressao_2,esp_comb_ff_b_saida_pressao,vent_tiragem_vent_a_saida_pressao,vent_tiragem_vent_b_saida_pressao,lms_pdr_bin_flud_blwr_pressao,pressao_2_3_fornalha_b_leito,pressao_1_fornalha_a_leito,pressao_1_fornalha_b_leito,pressao_3_fornalha_leito,pressao_fornalha_a_inf,pressao_fornalha_b_inf,pressao_ar_sec_vent_a_saida,pressao_ar_sec_vent_b_saida,pressao_air_in_stm_preaq_ar_paf_a_saida,pressao_air_in_stm_preaq_ar_paf_b_saida,pressao_hot_pri_air_in_preaq_ar_saida,pressao_hot_ar_sec_saf_a_in_preaq_ar_sai,pressao_condensado_bomba_a_entrada,pressao_condensado_bomba_b_entrada,pressao_gas_in_preaq_ar_saida,pressao_gas_in_econ_lado_b_saida,pressao_gas_in_ltr_lado_a_entrada,pressao_gas_in_ltr_lado_a_saida,pressao_gas_in_ltr_lado_b_entrada,pressao_gas_in_ltr_lado_b_saida,pressao_ar_flu_ap_vent_a_saida_head,pressao_ar_flu_ap_vent_b_saida_head,pressao_ar_flu_ap_vent_c_saida_head,pressao_ar_flu_ap_vent_saida_head_pipe,u_valve_a_entrada_static_pressao,u_valve_b_entrada_static_pressao,u_valve_c_entrada_static_pressao,vacuum_pres_from_tcs,vazao_agua_alimentacao,vazao_cnd_agua_before_desaerador,vazao_output_belt_carvao_fdr_a1,vazao_output_belt_carvao_fdr_a2,vazao_output_belt_carvao_fdr_b1,vazao_output_belt_carvao_fdr_b2,vazao_output_belt_carvao_fdr_b3,vazao_output_belt_carvao_fdr_b4,vazao_output_belt_carvao_fdr_c1,vazao_output_belt_carvao_fdr_c2,vazao_total_a,vazao_total_b,vazao_total_c,vazao_vapor_principal,total_fuel_vazao,corr_ar_alta_press_vent_motor_a,corr_ar_alta_press_vent_motor_b_a,corr_ar_alta_press_vent_motor_c_a,corr_induced_draft_vent_motor_a,corr_induced_draft_vent_motor_b_a,corr_primary_air_vent_motor_a,corr_primary_air_vent_motor_b_a,corr_secondary_air_vent_motor_a,corr_secondary_air_vent_motor_b_a,dev_corrente_a,desaerador_pressao,desaerador_upstream_pressao,pressao_tambor,pressao_vapor_reaquec,pressao_vapor_principal,pressao_condensado_bomba_a_saida,pressao_condensado_bomba_b_saida,preaq_ar_main_motor_phase_u_corrente_nan,preaq_ar_main_motor_phase_w_corrente_nan,vent_tiragem_vent_a_move_impeller_pos_fb,vent_tiragem_vent_b_move_impeller_pos_fb,porcentagem_de_ar_primario,pressao_fornalha,pressao_1_fornalha_a_sup,pressao_1_fornalha_b_sup,pressao_fornalha_a_medio,pressao_fornalha_b_medio,burner_perc_do_ar_total,carvao_perc_do_ar_total,inf_perc_do_ar_total,o2_medio,desaerador_agua_nivel,nivel_tambor,lado_a_nivel_tambor,lado_b_nivel_tambor,ar_prim_vent_a_fq_speed_feedback,ar_prim_vent_b_fq_speed_feedback,ar_sec_vent_a_fq_speed_feedback,ar_sec_vent_b_fq_speed_feedback,poeira_concentrat_raw_flue_gas_mg_m3,so2_con_clean_flue_gas_rectifi_mg_m3,so2_concentration_raw_flue_gas_mg_m3,fsh_saida_coletor_temp_adegc_min,hi_temp_rh_temp_adegc_min,vazao_ar_total_knm3_h,vazao_ar_prim_total_knm3_h,1_lms_pdr_bin_continous_lvl_m,2_lms_pdr_bin_continous_lvl_m,vent_tiragem_a_volumetric_vazao_rate_cal,vent_tiragem_b_volumetric_vazao_rate_cal,fsh_saida_coletor_pres_mpa,hi_temperture_reheol_pres_mpa,media_horaria_so2_apos_fgd_mg_nm3,so2_con_raw_flue_gas_rectified_mg_nm3,unit_actual,status_operacao,tau_densa,tau_diluida,tau_backpass,tau_global,coal_flow_furnace_t_h,coal_flow_total_ref_t_h,air_total_knm3_h,air_primary_knm3_h,air_secondary_knm3_h,air_total_nm3_h,air_primary_nm3_h,air_secondary_nm3_h,air_primary_share_pct,o2_excess_pct,air_primary_press_z,air_secondary_press_z
2024-03-08 11:00:00,-77.738,-5.011,811.449,834.599,845.593,821.837,841.728,856.45,3.429,84.287,15.204,727.132,149.911,222.018,251.9,308.548,-2.792,13.933,52.184,1.562,740.589,291.707,789.263,3.631,113.737,3.599,-0.179,830.555,-68.445,-4.161,742.01,521.754,-2.167,-2.49,97.362,54.361,-0.102,833.998,878.455,-1.641,765.405,0.969,134.117,-4.236,-4.206,-4.18,-4.183,42.192,42.795,276.285,2.233,3.382,1.496,3.571,2.088,846.35,1377.579,9.949,9.679,14.656,15.262,830.567,-67.232,-0.037,278.317,-2.89,704.927,-2.204,16.569,-2.532,97.402,26.617,96.035,280.997,-1.174,-1.348,304.726,533.077,-0.313,149.911,48.597,0.157,39.332,47.292,33.788,33.82,33.692,33.66,48.754,154.232,67.352,811.519,3.2,54.52,38.648,38.419,270.798,263.976,231.409,14.654,78.04,243.723,0.876,181.977,809.759,29.414,539.23,866.039,-68.691,39.324,0.081,14.884,227.295,222.26,52.087,390.222,9.254,-76.41,352.086,0.76,6.7495,786.146,5.7237,436.677,0.971,269.781,-30.443,1.021,8.08,3026.077,1377.579,11.629,0.967,2932.409,8.325,-0.013,0.002,826.9,765.844,8.252,120.515,5.264,123.9,-0.286,84.265,373.387,7.517,7.159,1,0.0398594690519721,-0.974018219188064,-0.3505834870227753,-0.428247412386289,67.352,3.2,826.9,765.844,61.055999999999926,826900.0,765844.0,61055.99999999993,92.61627766356273,436.677,-0.7623565984744868,1.097273310935218
2024-03-08 12:00:00,-36.035,-5.048,820.345,840.76,845.57,835.269,849.416,862.805,3.415,85.557,15.364,727.304,149.706,221.569,251.9,313.264,-2.832,13.694,52.096,1.508,770.019,317.617,791.636,3.628,113.737,3.596,-0.107,834.16,-44.733,-4.184,745.971,526.907,-2.23,-2.538,97.04,54.244,-0.095,845.993,883.738,-1.694,765.405,0.918,135.541,-4.271,-4.246,-4.205,-4.208,43.504,44.267,276.285,2.156,3.545,1.434,3.357,2.046,852.688,1399.393,9.987,9.813,14.403,15.239,836.577,-67.314,-0.037,283.652,-2.926,707.546,-2.212,16.699,-2.583,97.081,27.09,95.874,280.191,-1.316,-1.422,307.676,530.501,2.913,149.706,33.413,33.381,30.227,35.537,33.349,33.23,33.532,33.216,66.794,132.343,66.74799999999999,808.341,3.2,54.448,38.739,38.482,273.12,266.283,230.951,14.406,81.458,238.184,0.88,181.77,799.506,37.237,539.23,864.196,-68.852,39.324,0.076,14.781,227.219,223.175,51.195,385.86,9.234,-31.0,369.619,0.695,7.0683,787.404,5.6828,431.175,0.967,266.016,-30.601,1.017,8.08,3382.294,1399.257,11.629,0.944,3244.778,7.936,-0.005,-0.004,834.049,766.132,8.113,120.708,2.289,125.319,-0.25,85.059,413.849,7.734,7.09,1,0.223442259564196,-0.755125319595359,-0.2004847716305173,-0.2440559438872268,66.74799999999999,3.2,834.049,766.132,67.91700000000003,834049.0,766132.0,67917.00000000003,91.85695324855014,431.175,-0.8081383552913559,1.1251601459466274
2024-03-08 13:00:00,-112.849,-5.347,813.989,839.486,846.876,841.588,835.114,871.914,3.423,86.384,15.02,732.127,149.706,222.018,251.602,325.622,-2.972,13.915,52.094,1.481,779.926,249.821,799.291,3.602,114.384,3.571,0.143,832.958,-99.573,-4.443,734.098,529.483,-2.292,-2.692,97.201,54.263,-0.099,840.615,884.699,-1.854,773.378,0.976,142.303,-4.52,-4.498,-4.48,-4.473,47.609,47.09,276.285,2.21,3.212,1.45,3.863,2.143,852.762,1458.291,10.592,10.425,14.623,15.388,842.597,-67.221,-0.038,293.864,-3.048,698.386,-2.322,16.418,-2.739,97.201,27.247,95.995,281.769,-1.247,-1.558,319.458,532.455,-4.442,149.706,33.999,34.287,31.046,36.27,33.788,33.45,33.399,33.66,68.286,134.554,67.059,797.292,3.27,54.384,38.493,38.327,280.063,282.958,230.173,14.642,93.329,237.909,0.918,181.77,786.902,24.746,540.039,872.14,-68.694,39.443,0.076,14.981,235.611,238.129,50.144,381.189,9.76,-134.638,320.043,0.737,7.1507,792.674,5.6108,433.415,0.969,269.82,-32.431,1.019,7.944,3097.641,1459.109,11.629,1.022,3005.712,8.234,0.007,0.0,831.979,787.452,7.804,120.708,-0.839,129.378,0.572,96.747,451.253,8.585,7.128,1,0.1597911143806645,-0.7177788617943534,-0.1077328288224867,-0.2219068587453918,67.059,3.27,831.979,787.452,44.52700000000005,831979.0,787452.0,44527.00000000005,94.64806203041182,433.415,-0.659759772886688,1.299650944804638
2024-03-08 14:00:00,-228.847,-5.059,815.035,828.962,838.742,850.031,836.468,856.222,3.399,82.978,15.21,735.306,149.502,221.569,251.602,302.057,-2.938,13.742,51.951,1.412,784.888,113.819,803.164,3.588,114.06,3.556,0.107,822.908,-221.339,-4.272,735.415,494.683,-2.259,-2.628,98.328,54.106,-0.112,837.004,872.525,-1.803,783.886,0.969,142.914,-4.353,-4.301,-4.297,-4.261,41.01,41.765,275.84,2.018,3.242,1.274,3.293,1.949,843.937,1303.821,8.839,8.76,14.45,15.714,849.834,-68.166,-0.037,281.43,-3.027,710.167,-2.269,16.575,-2.664,98.489,27.562,96.96,279.587,-1.304,-1.536,303.545,538.823,0.125,149.502,27.114,37.327,32.539,37.615,33.354,33.01,33.331,33.143,64.441,136.518,66.474,796.468,3.353,54.284,38.493,38.482,278.91,264.762,233.514,14.424,64.734,243.768,0.839,181.564,804.419,26.984,539.896,865.013,-69.656,39.443,0.076,15.25,230.194,221.42,53.185,390.466,8.234,-253.749,171.269,0.729,6.0657,798.1,5.9252,433.187,0.962,266.935,-27.391,1.01,7.944,3184.692,1303.684,11.629,0.926,3006.36,8.18,0.001,-0.005,828.025,742.13,7.518,120.872,8.774,133.442,-0.143,67.664,375.079,9.102,7.14,1,0.0118763551634803,-0.8432326551543207,-0.6221891538172375,-0.4845151512693593,66.474,3.353,828.025,742.13,85.89499999999998,828025.0,742130.0,85894.99999999999,89.62652093837747,433.187,-0.699299742624694,0.8246264062319302
2024-03-08 15:00:00,-148.097,-5.18,815.035,840.984,843.784,787.783,830.083,855.996,3.449,83.225,15.188,740.707,149.911,222.018,252.049,299.695,-2.991,13.955,52.062,1.543,769.951,258.153,744.37,3.598,112.928,3.566,0.0,828.154,-142.97,-4.336,749.936,507.579,-2.305,-2.673,99.938,54.294,-0.15,833.397,876.173,-1.943,720.663,0.994,133.324,-4.413,-4.37,-4.365,-4.336,42.352,43.237,276.285,2.23,3.274,1.474,3.526,2.246,847.78,1372.944,9.643,9.474,14.66,15.451,810.658,-67.063,-0.037,270.051,-3.07,714.1,-2.302,16.547,-2.699,100.099,28.193,98.73,281.165,-1.519,-1.611,297.389,530.452,0.23,149.911,,47.183,42.632,47.558,32.63,32.511,32.612,32.639,47.183,155.331,65.251,801.134,3.256,54.459,38.436,38.482,274.76,264.522,233.194,14.63,75.964,244.455,0.888,182.183,807.837,42.461,537.32,869.506,-68.529,39.245,0.076,15.056,230.194,224.014,52.199,140.576,8.932,-154.78,273.03,0.772,6.6877,732.288,5.7744,437.044,0.977,267.175,-41.964,1.028,8.08,3266.937,1371.717,11.629,0.97,3191.118,9.187,-0.013,-0.001,830.018,764.278,7.491,120.936,5.569,125.725,0.107,80.206,210.848,9.287,7.071,1,-0.0872747859202402,-1.172487420282888,-0.5166815744804706,-0.592147926894533,65.251,3.256,830.018,764.278,65.74000000000001,830018.0,764278.0,65740.00000000001,92.0796898380517,437.044,-0.7046444378496451,1.0131261220499586
2024-03-08 16:00:00,-155.97,-5.27,812.42,825.292,828.074,836.171,838.567,847.918,3.404,83.047,15.115,722.133,149.911,221.569,251.453,303.238,-3.053,13.383,52.216,1.429,782.37,188.435,798.074,3.644,114.384,3.611,-0.072,813.633,-129.603,-4.419,734.098,511.446,-2.405,-2.74,101.066,54.324,-0.182,837.004,865.24,-1.968,771.65,1.035,134.768,-4.504,-4.472,-4.418,-4.434,43.039,43.832,275.84,2.169,3.424,1.33,3.385,2.061,833.254,1435.659,10.077,9.961,14.042,15.273,838.88,-67.053,-0.037,274.505,-3.132,712.688,-2.41,16.473,-2.763,101.066,28.981,99.697,279.62,-1.648,-1.655,302.41,533.028,-5.16,149.911,34.562,34.709,34.727,34.841,31.829,31.715,31.742,31.985,69.271,133.112,63.727,805.58,3.226,54.526,38.493,38.482,272.743,270.683,226.099,14.015,88.385,233.835,0.903,181.77,814.459,20.534,539.252,860.594,-68.519,39.127,0.076,14.884,231.339,228.363,50.454,125.9,9.391,-188.106,260.625,0.712,6.4048,789.306,5.7417,425.472,0.969,266.155,-30.723,1.019,8.08,3225.815,1435.113,11.629,0.993,3132.401,7.89,0.011,-0.013,822.796,764.086,7.517,121.275,3.662,125.319,0.143,90.186,3.962,8.435,7.052,1,-0.114645892395454,-0.8581835629519757,-0.5305302453822448,-0.5011199002432248,63.727,3.226,822.796,764.086,58.71000000000004,822796.0,764086.0,58710.00000000004,92.864573964871,425.472,-0.8509769641736161,1.1712049609242423
2024-03-08 17:00:00,-214.336,-5.106,814.96,811.748,830.873,840.986,842.481,843.998,3.391,83.646,15.188,722.177,149.706,221.419,251.304,307.562,-2.906,13.39,51.916,1.29,782.443,136.89,801.867,3.642,114.384,3.615,0.072,815.771,-218.227,-4.284,736.88,517.933,-2.31,-2.595,100.26,54.111,-0.182,843.025,862.815,-1.731,780.968,0.936,136.192,-4.379,-4.345,-4.302,-4.314,41.444,42.36,275.395,2.041,3.556,1.243,2.96,1.915,833.88,1425.706,10.086,9.876,14.047,15.262,842.493,-67.352,-0.037,278.955,-3.007,711.377,-2.305,16.522,-2.645,100.26,29.612,99.214,278.278,-1.363,-1.409,304.771,533.672,-1.474,149.706,34.796,35.45,35.244,35.368,30.959,31.124,30.859,31.188,70.24600000000001,132.695,62.047,796.501,3.271,54.276,38.579,38.213,275.178,265.531,226.694,14.066,86.218,238.733,0.895,181.564,797.369,22.397,539.896,855.087,-68.88,39.127,0.076,14.838,230.194,223.099,50.744,200.527,9.305,-207.332,199.925,0.71,7.2043,794.28,5.7826,424.838,0.962,265.726,-26.616,1.011,8.08,3164.932,1425.161,11.629,0.974,3045.018,7.99,0.026,-0.003,823.897,763.491,7.806,121.284,7.095,126.537,0.107,91.01,330.623,8.069,7.094,1,-0.1521275108996061,-0.8857720058876501,-0.4216125364488046,-0.4865040177453536,62.047,3.271,823.897,763.491,60.40600000000006,823897.0,763491.0,60406.00000000007,92.66825828956776,424.838,-0.8611299144712597,1.169096001262922
2024-03-08 18:00:00,-92.753,-5.191,827.844,820.868,839.516,852.145,840.755,861.976,3.428,87.196,15.004,729.535,149.706,221.868,251.304,311.099,-2.912,13.655,52.099,1.358,782.297,232.335,803.133,3.645,113.09,3.613,0.036,825.201,-80.164,-4.313,739.562,521.798,-2.354,-2.607,98.972,54.251,-0.155,846.642,876.173,-1.793,780.82,0.878,137.006,-4.41,-4.383,-4.33,-4.36,45.251,45.015,276.285,1.996,3.284,1.297,3.188,2.014,844.865,1448.065,10.397,10.279,14.343,15.239,846.411,-67.239,-0.037,283.55,-2.998,713.853,-2.314,16.372,-2.644,98.811,29.927,97.765,281.232,-1.315,-1.413,308.606,533.672,1.415,149.706,36.178,35.981,36.343,36.018,32.264,32.086,32.255,32.282,72.15899999999999,136.711,64.537,800.49,3.248,54.483,38.596,38.339,274.471,275.517,227.472,14.33,91.528,240.976,0.896,181.77,796.301,27.193,539.252,863.955,-68.821,39.127,0.076,14.793,230.194,230.881,50.447,368.081,9.688,-105.616,303.426,0.622,6.8088,800.676,5.679,428.977,0.971,273.982,-25.696,1.019,8.08,3215.667,1451.201,11.629,0.991,3124.514,8.6,-0.012,-0.001,833.284,776.32,7.816,121.358,0.305,127.348,-0.072,95.374,370.9,7.901,7.026,1,0.1317624715865905,-0.7219328563920523,-0.2987040275954405,-0.2962914708003007,64.537,3.248,833.284,776.32,56.96399999999994,833284.0,776320.0,56963.99999999994,93.16391530378598,428.977,-0.7820314500130833,1.253975910932426
2024-03-08 19:00:00,-189.616,-5.216,820.349,830.466,836.883,843.837,834.738,858.797,3.417,88.398,15.112,723.591,149.706,221.419,251.751,317.579,-2.945,13.741,51.964,1.455,783.482,200.612,800.453,3.629,113.414,3.594,0.0,826.55,-199.641,-4.34,739.562,524.375,-2.371,-2.654,98.167,54.164,-0.128,835.801,872.525,-1.863,778.156,0.934,138.431,-4.422,-4.401,-4.366,-4.362,45.671,45.015,275.84,2.121,3.597,1.344,3.742,2.092,839.066,1420.389,10.169,10.034,14.427,15.611,840.385,-67.026,-0.037,288.436,-3.041,712.542,-2.328,16.498,-2.696,98.328,29.691,97.121,280.527,-1.22,-1.541,315.088,531.74,4.489,149.706,36.105,36.022,36.411,36.302,32.191,32.223,32.324,32.127,72.127,137.127,64.451,808.126,3.274,54.311,38.442,38.264,276.784,271.768,228.937,14.422,85.577,240.015,0.852,181.729,804.633,32.815,539.252,863.327,-68.334,38.889,0.076,15.142,231.339,229.202,50.586,392.304,9.415,-187.922,213.2,0.712,7.1485,794.28,5.7266,430.576,0.967,273.591,-23.635,1.017,8.08,3250.916,1419.707,11.629,0.95,3155.606,8.836,-0.01,0.001,830.196,777.327,7.636,121.303,2.823,127.957,-0.036,89.85,369.017,7.924,6.931,1,0.0293307937297738,-0.7894598226659575,-0.2587654871097951,-0.3396315053486596,64.451,3.274,830.196,777.327,52.86900000000003,830196.0,777327.0,52869.00000000003,93.63174479279591,430.576,-0.6413973542190424,1.1814830932126117
2024-03-08 20:00:00,-155.512,-5.096,812.42,828.436,832.149,848.371,831.733,848.821,3.386,83.72,15.191,721.235,149.502,221.119,251.304,327.577,-2.839,14.206,51.939,1.487,787.411,226.933,806.167,3.652,114.06,3.62,0.143,822.504,-154.505,-4.25,738.244,528.239,-2.275,-2.562,96.879,54.005,-0.107,834.599,870.095,-1.775,787.296,0.952,139.653,-4.345,-4.283,-4.265,-4.256,42.207,43.237,275.543,2.132,3.591,1.403,3.484,2.062,840.345,1388.213,10.023,9.822,14.915,15.239,848.778,-67.245,-0.037,294.353,-2.917,713.954,-2.246,16.524,-2.584,96.879,29.06,95.834,278.378,-1.123,-1.381,325.634,532.384,-2.49,149.584,36.242,36.228,35.894,35.706,32.186,32.214,32.168,32.195,72.47,136.0,64.363,791.477,3.21,54.212,38.585,38.327,279.756,267.628,232.187,14.899,79.138,245.233,0.857,181.605,805.06,19.66,540.54,854.257,-68.385,38.771,0.076,14.798,230.27,224.319,51.688,360.54,9.282,-159.816,278.066,0.767,6.9712,800.876,5.6641,439.079,0.961,272.887,-24.809,1.009,8.08,3405.258,1390.122,11.629,0.945,3250.459,9.134,0.015,-0.001,825.035,773.902,7.752,120.9,6.943,128.972,0.179,83.777,328.045,7.733,6.862,1,-0.0737071019123608,-0.7177064038877302,-0.1427971569362356,-0.3114035542454422,64.363,3.21,825.035,773.902,51.132999999999925,825035.0,773902.0,51132.99999999993,93.80232353778932,439.079,-0.7110842271660274,1.134715143981638
2024-03-08 21:00:00,28.51,-5.07,818.699,798.048,831.999,850.635,840.153,851.541,3.363,84.026,15.165,733.044,148.889,220.324,250.215,312.822,-2.716,14.357,51.945,1.527,791.12,364.538,812.51,3.611,113.414,3.579,0.286,817.22,27.319,-4.162,735.415,526.665,-2.072,-2.369,95.753,54.074,-0.078,841.82,868.881,-1.559,789.967,0.896,144.566,-4.257,-4.26,-4.178,-4.232,46.609,46.785,275.053,2.192,3.515,1.441,3.758,2.029,839.143,1372.944,9.817,9.625,15.072,15.456,852.401,-68.33,-0.037,288.584,-2.805,717.891,-2.064,16.55,-2.412,95.914,28.272,94.869,278.345,-1.015,-1.248,310.329,530.358,5.831,148.971,36.677,36.581,36.535,36.283,32.411,32.653,32.758,32.639,73.25800000000001,137.882,65.397,815.248,3.242,54.324,38.539,38.408,277.934,285.568,235.803,15.058,78.009,243.723,0.863,180.987,802.924,27.569,538.608,869.257,-69.968,38.296,0.076,14.953,230.194,234.238,52.4,330.417,9.062,34.552,398.412,0.669,7.0027,806.017,5.6913,441.857,0.95,276.203,-16.518,0.998,7.944,3574.02,1373.625,11.629,0.948,3400.261,8.852,-0.018,-0.003,826.079,775.184,7.944,120.579,-4.883,133.036,0.179,82.159,349.516,7.383,6.703,1,-0.0640442009739935,-0.5310995642870232,-0.2999068153579202,-0.2983501935396457,65.397,3.242,826.079,775.184,50.89499999999998,826079.0,775184.0,50894.99999999999,93.8389669753135,441.857,-0.6130677690111278,1.0830621951267605
2024-03-08 22:00:00,-60.205,-5.132,807.271,825.146,831.826,848.22,831.283,853.426,3.405,82.866,15.118,726.888,149.502,220.774,250.662,302.795,-2.847,14.092,52.144,1.417,788.596,249.272,807.211,3.632,113.252,3.6,0.143,819.763,-41.987,-4.248,736.734,530.485,-2.209,-2.485,94.949,54.287,-0.06,834.599,871.31,-1.661,787.547,0.889,131.718,-4.346,-4.324,-4.266,-4.286,44.389,45.763,275.053,2.035,3.459,1.346,3.266,1.932,836.863,1427.615,10.307,10.131,14.807,15.399,847.27,-67.62,-0.037,271.091,-2.933,712.497,-2.169,16.5,-2.525,95.271,27.326,94.065,279.218,-1.137,-1.286,297.787,526.494,2.24,149.38,36.379,36.508,36.311,36.357,32.406,32.571,31.939,32.635,72.887,137.645,64.574,814.988,3.233,54.48,38.648,38.545,277.797,276.502,234.476,14.806,89.087,245.279,0.903,181.605,797.369,29.971,538.586,864.281,-68.608,38.296,0.076,14.953,231.415,231.339,50.973,377.857,9.578,-61.121,303.884,0.639,6.4798,801.97,5.7078,440.416,0.961,275.894,-24.983,1.01,8.08,3491.776,1427.751,11.629,0.983,3432.293,9.492,-0.011,0.006,822.051,786.019,8.293,120.579,0.0,124.711,0.179,91.833,385.475,7.128,6.718,1,-0.0691274407168993,-0.6634136333787898,-0.3942699529817906,-0.3756036756924932,64.574,3.233,822.051,786.019,36.03200000000004,822051.0,786019.0,36032.00000000004,95.61681696147804,440.416,-0.6444609876291741,1.2213309361253246
2024-03-08 23:00:00,-1.978,-5.283,812.346,829.265,834.154,849.427,836.993,850.858,3.388,76.622,15.037,744.509,149.298,220.774,250.662,308.696,-2.879,14.299,52.075,1.487,785.186,341.832,808.553,3.565,113.252,3.533,0.036,822.458,20.361,-4.361,738.052,534.349,-2.195,-2.539,94.467,54.259,-0.027,841.82,874.956,-1.576,786.258,0.929,136.416,-4.445,-4.439,-4.379,-4.398,47.029,47.083,275.498,2.12,3.643,1.435,3.578,2.035,840.249,1427.751,10.565,10.374,15.021,15.313,848.175,-67.565,-0.037,278.659,-2.963,710.021,-2.223,16.449,-2.573,94.627,26.538,93.422,279.855,-1.248,-1.416,303.25,529.714,-8.592,149.38,38.787,38.938,34.969,34.947,32.919,32.786,33.12,32.704,77.725,135.62099999999998,65.824,817.697,3.189,54.406,38.676,38.419,281.931,281.927,234.384,15.021,87.469,242.166,0.896,181.399,784.338,19.29,538.586,873.589,-69.264,37.941,0.076,14.856,237.213,237.137,51.274,392.033,9.722,-29.993,377.309,0.662,6.9133,803.036,5.6738,439.769,0.959,278.182,-35.728,1.008,7.944,3574.02,1429.115,11.629,1.002,3460.21,9.325,-0.001,-0.014,824.177,790.692,8.516,120.35,-1.602,124.508,-0.036,93.787,369.681,7.074,6.585,1,0.0304191374057974,-0.5799982720814039,-0.2685802291560052,-0.2727197879438705,65.824,3.189,824.177,790.692,33.485000000000014,824177.0,790692.0,33485.000000000015,95.93715912965295,439.769,-0.6181006067077606,1.2771957216517793
2024-03-09 00:00:00,-344.799,-5.579,813.391,824.396,836.484,861.825,838.271,849.651,3.417,87.597,15.167,729.368,149.502,221.223,251.109,302.205,-3.281,14.239,51.919,1.169,788.967,18.466,817.367,3.621,113.252,3.589,-0.0,822.458,-345.669,-4.716,735.415,498.267,-2.563,-2.94,94.788,54.042,-0.031,847.698,872.525,-2.05,798.289,0.936,137.434,-4.811,-4.776,-4.747,-4.747,47.266,45.801,275.943,1.857,3.488,1.162,3.045,1.733,843.936,1361.764,9.631,9.44,14.958,15.434,860.416,-69.007,-0.037,275.989,-3.367,713.663,-2.584,16.503,-2.979,94.627,25.908,93.422,281.433,-1.684,-1.743,298.821,538.443,11.34,149.38,38.513,38.632,34.15,34.567,32.26,32.777,32.443,32.694,77.145,133.75400000000002,65.137,781.755,3.416,54.225,38.711,38.419,284.037,280.23,239.786,14.931,76.025,246.927,0.882,181.399,802.283,33.603,539.946,864.013,-70.328,37.704,0.076,14.947,243.088,237.137,52.418,391.788,8.954,-330.013,87.223,0.752,6.7904,810.715,5.7188,443.892,0.965,275.944,-11.465,1.014,7.944,3318.207,1361.082,11.629,0.976,3199.549,9.103,0.028,0.004,826.306,778.763,8.229,120.25,5.035,127.551,0.25,77.124,392.535,7.579,6.532,1,-0.0508330731259582,-0.8326136324371026,-0.5646277902490114,-0.4826914986040241,65.137,3.416,826.306,778.763,47.543000000000006,826306.0,778763.0,47543.00000000001,94.24632037041968,443.892,-0.6579077770498084,1.0419507252532278
